created_at	name	screen_name	description	lang	location	verified	status_lang	status_text	time_zone	contributors_enabled	default_profile	default_profile_image	favourites_count	follow_request_sent	followers_count	following	friends_count	geo_enabled	has_extended_profile	id_str	is_translation_enabled	is_translator	listed_count	notifications	profile_background_color	profile_background_image_url	profile_background_tile	profile_banner_url	profile_image_url	profile_link_color	profile_sidebar_border_color	profile_sidebar_fill_color	profile_text_color	profile_use_background_image	protected	status_contributors	status_coordinates	status_created_at	status_favorite_count	status_favorited	status_geo	status_id_str	status_in_reply_to_screen_name	status_in_reply_to_status_id_str	status_in_reply_to_user_id_str	status_is_quote_status	status_latitude	status_longitude	status_place	status_possibly_sensitive	status_retweet_count	status_retweeted	status_source	status_truncated	statuses_count	url	utc_offset	account_type
Tue Sep 07 12:47:11 +0000 2010	ray frazier	grahambiker	i am 49 and married and i am looking for a discreet relationship with a married or single lady.	en		False	en	ALWAYS LIVE FOR TODAY BECAUSE YOU NEVER KNOW WHAT THE FUTURE HOLDS!!!!		False	False	True	0	False	0	False	0	False	False	187895873	False	False	0	False	DBE9ED	http://abs.twimg.com/images/themes/theme1/bg.png	True		http://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png	CC3366	DBE9ED	E6F6F9	333333	True	False		False	Tue Sep 07 16:49:44 +0000 2010	0.0	False		23253453371				False					0.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	1			1
Fri Mar 11 22:40:26 +0000 2011	Patricio G'a	PatricioGA	See you at the after party!	en		False	es	@susana_ibarrag El mejor mes 😍	Atlantic Time (Canada)	False	True	False	11	False	282	False	147	False	False	264441931	False	False	1	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/264441931/1363464430	http://pbs.twimg.com/profile_images/3388630056/c805fe9d4a79adb093d8e7b68ea0341a_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Mon Dec 01 08:59:25 +0000 2014	0.0	False		539342997218136064	susana_ibarrag	5.39339621084e+17	1405501471.0	False					0.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	700		-10800.0	1
Fri Apr 17 06:14:48 +0000 2015	zhuoying	zhuoyinglimited	We are running out of time	en		False	en	When I look back at my older tweets lmfao	Pacific Time (US & Canada)	False	True	False	14	False	12	False	60	True	False	3160608872	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/3160608872/1445439629	http://pbs.twimg.com/profile_images/695900357021405184/Rw7BcG1Q_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Wed Apr 27 09:52:53 +0000 2016	1.0	False		725261426411995136				False					0.0	False	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>"	False	40		-25200.0	1
Sat Apr 27 01:41:20 +0000 2013	Doped	S0FuckingFly	I'm the girl your parents warned you about. I go hard. WINNIPEG ♡ #REPRESENT	en		False	en	RT @SleepHAHAHAno: Normal people: Sings lyrics         Me:Sings lyrics - Sings back up vocals - Sings guitar riffs - Plays air drum the ent…		False	True	False	0	False	22	False	339	False	False	1383272664	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/1383272664/1367034227	http://pbs.twimg.com/profile_images/3579235614/0ff6079f4f0dbcf3cf640959075d6c98_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Sat Apr 27 23:28:04 +0000 2013	0.0	False		328289475060961280				False					2.0	False	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>"	False	14			1
Sun Jan 09 21:47:35 +0000 2011	kevinson cecilia	Kevinson_	#Fock everything #live your life #YOLO #SUPERCRAZYYMAN #love your brothers❤ #instagram;kevins0n	nl	Breda	False	en	one person followed me // automatically checked by https://t.co/84bGepYYRb	Amsterdam	False	True	False	23	False	227	False	278	True	False	236130615	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/236130615/1368064261	http://pbs.twimg.com/profile_images/3633313448/ebbdac3608cc9ffcbd432be7b1d92939_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Tue Jul 12 09:15:45 +0000 2016	0.0	False		752793558839595008				False				True	0.0	False	"<a href=""http://fllwrs.com"" rel=""nofollow"">fllwrs</a>"	False	5927		7200.0	1
Sat Dec 28 17:01:29 +0000 2013	petedude69	petedude69	games and youtube my best friends	en-gb		False	en	@Gusmanak i got your armour on normal apoc from a zombie in kin? is that a glitch?		False	True	True	1	False	15	False	45	False	False	2266173787	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png	0084B4	C0DEED	DDEEF6	333333	True	False		False	Tue Apr 22 09:57:30 +0000 2014	2.0	False		458545118161534976	Gusmanak		625984875.0	False					0.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	26			1
Mon Jan 21 17:32:43 +0000 2013	Its Me:)	Ben_Hunter09	@THEREALBENNN - Instagram	en	England	False	en	RT @SteveStfler: This funny af 😂😂😂 https://t.co/q5IjPMhios	London	False	True	False	253	False	290	False	400	True	False	1109594760	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/1109594760/1461253668	http://pbs.twimg.com/profile_images/602866837844533248/p5IBsO3h_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Thu Aug 11 21:48:49 +0000 2016	0.0	False		763854710071853056				False				False	1013.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	1001		3600.0	1
Fri Sep 26 01:08:43 +0000 2008	tobye rae nelson	tobye	Lover of social media, mobile computing, technology puzzles & raccoons. A geek w/social skills.	en	Texas	False	en	"@episcopalcafe Everyone in this diocese is blessed… unless you ""experience"" yourself ""to be homosexually oriented."" http://t.co/vWOmzSgX4R"	Central Time (US & Canada)	False	False	False	21	False	118	False	342	True	False	16461291	False	False	8	False	022330	http://abs.twimg.com/images/themes/theme15/bg.png	False		http://pbs.twimg.com/profile_images/2696316371/7738987b8fcf5ec53dc30624bfb8bcf0_normal.jpeg	0084B4	A8C7F7	C0DFEC	333333	True	False		False	Fri May 08 23:26:31 +0000 2015	0.0	False		596818493992898560	episcopalcafe		15407070.0	False				False	0.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	432	http://t.co/mdKmcizTau	-18000.0	1
Tue May 08 21:53:31 +0000 2012	sova	jezigukusih	ail and 408. Sorted - true. suddenness and vehemence - may be.	it	MS 	False	und	RT @vobelabybosah: http://t.co/jUoOkyZhhb		False	True	False	0	False	8	False	17	False	False	574821460	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/2203915974/1362_normal.gif	0084B4	C0DEED	DDEEF6	333333	True	False		False	Wed Jun 05 14:45:49 +0000 2013	0.0	False		342291171474800641				False				False	1.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	54			1
Tue Jul 26 06:50:07 +0000 2011	Box Boy Music	BoxBoyMusicFans	Look inside the BOX!	en	Denver, CO	False	en	God is the best thing that has ever happened to mankind. Get to know him.	Central Time (US & Canada)	False	False	False	0	False	7	False	4	False	False	342568502	False	False	0	False	C0DEED	http://pbs.twimg.com/profile_background_images/298210680/Long_box_boy_banner.jpg	True		http://pbs.twimg.com/profile_images/1461385851/BBM_logo_2_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Thu Sep 01 16:51:40 +0000 2011	0.0	False		109307444022345728				False					0.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	7	http://t.co/6282IPO3Fh	-18000.0	3
Thu Feb 20 12:57:11 +0000 2014	Darlene Logan	infinadd1	Woman. Funny. Kitties.  Stuff.	en	Michigan	False	en	5 tips to improve your critical thinking - Samantha Agoos https://t.co/CDwBuX829g via @TED_ED		False	True	False	496	False	45	False	179	False	False	2353206739	False	False	2	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/2353206739/1395897828	http://pbs.twimg.com/profile_images/449027268632141824/Lr5tp_fx_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Mon Jul 25 21:08:57 +0000 2016	0.0	False		757684084730630145				False				False	0.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	219			1
Thu Jan 27 03:31:54 +0000 2011	AJAY	Ace72_SWP	Swp n Wp allday...born n raised...Im bout my $$$...get wit it or get lost!	en	Philly Allday Everyday	False	en	Toward the scorners he is scornful, but to the humble he gives favor. http://t.co/TJlUkW7JpP		False	False	False	31	False	113	False	335	False	False	243471856	False	False	0	False	1A1B1F	http://abs.twimg.com/images/themes/theme9/bg.gif	False		http://pbs.twimg.com/profile_images/1461383887/image_normal.jpg	2FC2EF	181A1E	252429	666666	True	False		False	Wed Aug 20 15:24:56 +0000 2014	7.0	False		502114065561292800				False				False	1.0	False	"<a href=""http://www.youversion.com"" rel=""nofollow"">Bible</a>"	False	281			1
Mon Dec 14 12:15:59 +0000 2015	Nana@Team ABC	abclove_7yasu	team ABC♡♡ L'Arc~en~Ciel♡♡ｱｲｶﾀϋ♡➺ ➺ 【@J_D_A_B_C0127】❤︎kobe(*˙˘˙*)❥❥	ja	yasu様♡	False	ja	RT @ruru0526_ABC: 終演後、みんな疲れてるはずなのに いろんな方法でyasuを迎えるサポメン達⋆◡̈⃝⋆  それを毎回楽しそうに探す姿が たまらなく可愛い🙈💓 https://t.co/iCwY5htoij		False	True	False	144	False	223	False	195	False	True	4556265132	False	False	0	False	F5F8FA		False	https://pbs.twimg.com/profile_banners/4556265132/1455460920	http://pbs.twimg.com/profile_images/764108165478621184/QBEdw4K3_normal.jpg	2B7BB9	C0DEED	DDEEF6	333333	True	False		False	Mon Aug 22 15:02:05 +0000 2016	0.0	False		767738619779887106				False				False	1961.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	196			3
Thu Dec 05 21:34:44 +0000 2013	scott walter	scottywaltz7	STVM football and basketball #1	en		False	en	This is so sad :( https://t.co/8KIuz8fDZU		False	True	False	4763	False	653	False	595	False	True	2209383411	False	False	1	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/2209383411/1448328640	http://pbs.twimg.com/profile_images/720013923907461120/EE5LbJhd_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Tue Aug 23 03:56:17 +0000 2016	5.0	False		767933453941825536				True				False	1.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	1664			1
Tue Jan 14 17:43:49 +0000 2014	bunty satapathy	bunty_satapathy	Want to work hard and earn hard and want to take distance from poor	en	Bhubaneshwar, Orissa	False	und	https://t.co/J4Vpo4cSIq		False	True	False	28	False	8	False	45	False	True	2281904260	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/2281904260/1451399846	http://pbs.twimg.com/profile_images/681730451392757760/MlUIAn4W_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Tue Dec 29 14:30:32 +0000 2015	1.0	False		681844756020772864				False				False	0.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	1			1
Sun Mar 01 16:39:53 +0000 2015	.	spacesjdb	j follows 30.08.15 // 21:26 pm	pt		False	en	RT @justinbieber: Brazil has been incredible	Pacific Time (US & Canada)	False	True	False	106	False	68	False	24	False	False	3053041075	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/3053041075/1437096790	http://pbs.twimg.com/profile_images/639078578991333380/rRK4eMSg_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Mon Oct 05 16:00:46 +0000 2015	0.0	False		651064493770960896				False					102903.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	100		-25200.0	1
Wed Jan 09 05:28:54 +0000 2013	Hueryui jioplo	ljuialina	I usually watch movies and check other websites like http://t.co/eO2xIJBt	en		False	und	http://t.co/Ouz48MaBz7 #serenas #porn #SophisticatedPorn		False	True	False	0	False	0	False	0	False	False	1072896206	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/3085178394/af656a085b181b69ec1778f937b2070a_normal.png	0084B4	C0DEED	DDEEF6	333333	True	False		False	Wed Feb 19 22:36:28 +0000 2014	0.0	False		436268073184952321				False				False	0.0	False	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>"	False	5	http://t.co/eO2xIJBt		1
Sun Jun 08 21:55:41 +0000 2014	Happy Baby	happybaby112	My mom wipes my ass, I get spoon fed, and bathed. Yea, I live the life	en		False	und	RT @MemeDir1: #meme #memes #funny #lol #lolz #lulz #humour #epic #laugh #hilarious - http://t.co/modl4pHfx5 http://t.co/ZQyjEfGThs		False	True	False	0	False	31	False	12	False	False	2555582695	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/2555582695/1402273710	http://pbs.twimg.com/profile_images/475795876846133248/YqwXa-r6_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Mon Jun 23 14:57:42 +0000 2014	0.0	False		481088714601672704				False				False	2.0	False	"<a href=""http://www.happybaby.com"" rel=""nofollow"">happybaby112</a>"	False	676			1
Thu Nov 27 23:23:45 +0000 2014	Ares	AresGaming_	Clash of Clans and COD Advanced Warfare	en		False	en	RT @KontrolFreek: Christmas came early this year...  RT to WIN this KF Signature Collection to celebrate #XmasInJuly! https://t.co/3m7QLvbw…		False	True	False	2	False	40	False	40	False	False	2895321406	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/2895321406/1427659030	http://pbs.twimg.com/profile_images/582270294557110272/LqD1eW1h_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Wed Jul 27 22:38:11 +0000 2016	0.0	False		758431317973401601				False				False	2766.0	False	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	False	106			2
Wed May 11 17:29:02 +0000 2011	FernieTearsandGears	TearsandGears	A mountain duathlon challenging runners & bikers on Fernie's beautiful singletrack! Classic & Enduro distances & part of TREKSeries - http://t.co/Eqi1tyZ0.	en	Fernie	False	en	Tears &amp; Gears Early-Bird Pricing ENDS TONIGHT! - https://t.co/WfNoEJvdwo https://t.co/5hPhcAcelR		False	False	False	2	False	232	False	156	False	False	296950201	False	False	7	False	091304	http://pbs.twimg.com/profile_background_images/378800000033012828/3f4ed226847b1894576a05f8403df3f8.jpeg	True	https://pbs.twimg.com/profile_banners/296950201/1398455001	http://pbs.twimg.com/profile_images/459781091524497408/zFQ85ins_normal.jpeg	130CE3	FFFFFF	0A0A0A	0E9EF2	True	False		False	Sun Aug 14 18:47:51 +0000 2016	0.0	False		764896331869589504				False				False	0.0	False	"<a href=""http://www.mailchimp.com"" rel=""nofollow"">MailChimp</a>"	False	117	http://t.co/rt0gAPcI6n		2
Tue Jan 12 23:06:37 +0000 2010	Rebecca Jones	JJmaster929	Hello: My login is Dana20 on https://t.co/6xGG2HnFt9	en		False	en	Eating good		False	True	False	884	False	7	False	21	False	False	104301345	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/751768851319255040/E5DvKD24_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Mon Nov 05 00:35:36 +0000 2012	0.0	False		265250980843642880				False					2.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	2			1
Thu Jul 21 22:31:31 +0000 2011	subhash kumar	subhunlove	I'm friendly & intrested in science  B.TECH student in G.E.C from EEE branch  i want do some big invent for india which cause india becomed no.1	en	patna	False	en	Never judge ownself more than other	New Delhi	False	False	False	0	False	7	False	42	False	False	339947275	False	False	0	False	1A1B1F	http://abs.twimg.com/images/themes/theme9/bg.gif	False		http://pbs.twimg.com/profile_images/1454173843/20012010110_normal.jpg	2FC2EF	181A1E	252429	666666	True	False		False	Fri Feb 27 12:17:31 +0000 2015	0.0	False		571282983774068736				False					0.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	5		19800.0	1
Wed Dec 07 20:11:54 +0000 2011	dr.ruba alghofaili	RobaAlghofaily	Junior ophthalmology resident  Demonstrator @ QU	en		False	en	one person unfollowed me // automatically checked by https://t.co/1WFylo8X2L		False	False	False	85	False	290	False	295	False	False	430998640	False	False	3	False	ACDED6	http://pbs.twimg.com/profile_background_images/598671961/nek3hgyerrfpnnr28f5e.jpeg	True	https://pbs.twimg.com/profile_banners/430998640/1349810274	http://pbs.twimg.com/profile_images/3707359004/7eccbc738a6abc7d28beb4eb2d1307b6_normal.png	038543	EEEEEE	F6F6F6	333333	True	False		False	Sun Aug 21 06:52:17 +0000 2016	0.0	False		767252970312433664				False				False	0.0	False	"<a href=""http://fllwrs.com"" rel=""nofollow"">fllwrs</a>"	False	2241			1
Fri Dec 23 17:13:56 +0000 2011	#FreeZa❤	__DaRealMoe_	Slim❤️✨ Free My Boy & Da Gang❗️Rest well Mommy❤️..	en	Da Block	False	und	RT @RipTudie_: Hmmm 🤔 https://t.co/smY0527odT	Eastern Time (US & Canada)	False	False	False	1657	False	1442	False	1286	True	False	444799728	True	False	1	False	9266CC	http://pbs.twimg.com/profile_background_images/693621484904943616/Qe83IpWd.jpg	True	https://pbs.twimg.com/profile_banners/444799728/1457886947	http://pbs.twimg.com/profile_images/754911862752419840/a6-Cnu93_normal.jpg	9266CC	000000	000000	000000	True	False		False	Tue Aug 23 21:59:42 +0000 2016	0.0	False		768206103486300160				True				False	9.0	False	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>"	False	4221		-14400.0	1
Sun Dec 04 07:37:14 +0000 2011	Smoke Weed, Get $$$$	Andrice_18	U came this far, hittin that follow botten wont hurt!   #Team_Libra #Follow my Broskie @justChill_Ron, Hes a must follow! follow my nigga @Omg_Latrice , now !	en	B.N.O...that's where im at ,	False	en	@Keyaaa_Simmons yoo. DM me in the  morning when u leave yah house ard	Central Time (US & Canada)	False	False	False	9	False	127	False	230	False	False	428022617	False	False	0	False	C0DEED	http://pbs.twimg.com/profile_background_images/568066829/wustpljuymcbxoukjlpg.jpeg	True	https://pbs.twimg.com/profile_banners/428022617/1351168769	http://pbs.twimg.com/profile_images/2908775093/823cf339845a91a6112a41c60fca67e5_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Mon Dec 17 04:17:09 +0000 2012	0.0	False		280527027478601728	Kinginwit_Key		174526941.0	False					0.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	2623		-18000.0	1
Thu Aug 18 21:41:32 +0000 2011	JonSK	JonSKwhoa	I don't support Trump. Heads up. Also, I'm coming out. I'm a furry. How many followers will I lose now?	en		False	en	RT @PoliticsGhost: True Capitalist Radio LIVE . . . https://t.co/9IojcqykuZ .  . #Trump2016 #ItsAGreatDayFor #BlackWomensEqualPay #Politics…	Eastern Time (US & Canada)	False	False	False	723	False	157	False	92	True	False	357768166	False	False	1	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/2266457129/h3lbehvp2brhg2bsho13_normal.jpeg	A300D9	C0DEED	DDEEF6	333333	True	False		False	Tue Aug 23 21:49:35 +0000 2016	0.0	False		768203560005820416				False				False	321.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	41001		-14400.0	1
Wed Jul 25 16:46:37 +0000 2012	Madison Weigelt	guard_4_life	Hmm.. I really like pizza	en		False	en	Made a new account👌follow @MaddyWeigelt		False	True	False	52	False	99	False	86	False	False	716381174	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/716381174/1415121186	http://pbs.twimg.com/profile_images/529447919272071168/qjbHEfVT_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Sat Nov 15 04:50:51 +0000 2014	0.0	False		533482234985320448				False					1.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	85			1
Wed Dec 30 22:31:40 +0000 2015	Ashley AYK	ashley_ayk	Don't Be A Woman                That Needs A Man,,,  Be A Woman           A Man Needs !!	en	Sindh, Pakistan	False	en	Planning for celebrations of new year https://t.co/EIcbaiBOu5		False	True	False	16	False	31	False	159	False	True	4679998590	False	False	0	False	F5F8FA		False	https://pbs.twimg.com/profile_banners/4679998590/1451544357	http://pbs.twimg.com/profile_images/682328973133545473/e5nvT7z3_normal.jpg	2B7BB9	C0DEED	DDEEF6	333333	True	False		False	Thu Dec 31 06:54:33 +0000 2015	12.0	False		682454780132913152				False				False	0.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	1			1
Wed Mar 19 18:42:53 +0000 2014	Joe B Kim, MD	csdocumentor	Physician Advisor, Clinical Documentation	en	Cedars-Sinai Health System	False	en	Clinical Documentation in the 21st Century: Policy Position Paper From the American College of PhysiciansC http://t.co/pCpKf1CECY		False	True	True	0	False	14	False	2	False	False	2398297694	False	False	1	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png	0084B4	C0DEED	DDEEF6	333333	True	False		False	Mon Mar 30 22:55:47 +0000 2015	1.0	False		582677630287122432				False				False	1.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	21			1
Mon Nov 16 18:52:01 +0000 2015	Moda and Cosmetics	LModa96	I love cosmetics and fashion ❤  I'm Bring inspiration to every day.	cs		False	es	Cuál es tu estación favorita?	Pacific Time (US & Canada)	False	False	False	12	False	106	False	238	False	True	4203945676	False	False	0	False	000000	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/4203945676/1458913591	http://pbs.twimg.com/profile_images/682291450768396288/GxjWB2KB_normal.jpg	981CEB	000000	000000	000000	False	False		False	Fri Mar 25 13:57:34 +0000 2016	2.0	False		713364205508956161				False					0.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	229		-25200.0	1
Wed Feb 16 04:53:16 +0000 2011	Stephen T. Bailey	stevetbailey	I like to try to hang out with my favorite actors in dumpsters.	en	Seattle, Washington	False	en	Photo: I haven’t been getting any response from the actors who I want to interview in a dumpster. So, I made... http://tumblr.com/xpf1r221ua		False	False	False	0	False	6	False	45	False	False	252911958	False	False	0	False	33AAE6	http://pbs.twimg.com/profile_background_images/206051100/108316629_8.jpg	True		http://pbs.twimg.com/profile_images/1245851646/108316629_8_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Sat Mar 12 20:04:06 +0000 2011	0.0	False		46662772582391808				False					1.0	False	"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>"	False	10	http://t.co/hL5hOzrvv5		1
Mon Nov 07 15:36:28 +0000 2011	Pablo M. Pinto	PabloMPinto	Associate Professor, Political Science, University of Houston. My book Partisan Investment in the Global Economy (CUP) available at: https://t.co/TQnksYIxqX	en		False	en	Does Henry Kissinger Have a Conscience? - The New Yorker https://t.co/g9h1UKsXuO	Central Time (US & Canada)	False	True	False	42	False	182	False	246	False	False	407056481	False	False	11	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/1654875953/image_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Sat Aug 20 05:14:54 +0000 2016	1.0	False		766866074402951168				False				False	0.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	127	https://t.co/b5AWkhA6iL	-18000.0	1
Tue Jan 28 17:27:52 +0000 2014	sleepy	rooannmiklung	11-12-14 You shall always be my Sandy ☺️	en	Dreamland 	False	en	you're still alive and i'm just kinda like nah		False	True	False	63	False	873	False	1842	False	False	2310218968	False	False	1	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/2310218968/1457321978	http://pbs.twimg.com/profile_images/706685791758622721/p2hIQ8J1_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Wed Mar 09 17:23:53 +0000 2016	10.0	False		707617919698669568				False					0.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	126			1
Mon Nov 11 20:06:24 +0000 2013	Reiss Doyle	IamReissDboy	Twitter Suspended For 2nd Time !!!!	en-gb	Essex	False	en	RT @Stormzy1: Girls come running back when they split up with the boyfriends then they're back together after a few days..dangerous lol	Casablanca	False	True	False	10	False	15	False	107	False	False	2188936776	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/378800000727441892/ffe36ac2493f7d7a21de8e9a7374fc74_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Sun Dec 01 17:06:00 +0000 2013	0.0	False		407193877524004864				False					8.0	False	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>"	False	46		3600.0	1
Thu Dec 23 13:49:05 +0000 2010	CEPN Business Forum	CEPNForum	If you are thinking of starting a business, have just started, or have been in business for a while joining CEPN Business Forum could be your next move.	en	Chester	False	en	Eggs Mean Prizes in Neston's Easter Shopping Promotion - AboutMyArea  http://t.co/w8b2wbYQ0Y		False	False	False	0	False	1804	False	2076	False	False	229844476	False	False	16	False	C0DEED	http://pbs.twimg.com/profile_background_images/196365158/bg.jpg	True		http://pbs.twimg.com/profile_images/1223650851/CEPN-FB-Logo_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Tue Apr 14 16:20:44 +0000 2015	1.0	False		588014029962108930				False				False	1.0	False	"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>"	False	830	http://t.co/8W5YNcyLtq		2
Wed Feb 18 07:52:02 +0000 2009	Nicole Norman	NormadicOnline	Fashion, Travel and Lifestyle Blogger based in Cape Town, South Africa. normadiconline@gmail.com	en	Cape Town	False	en	The one beauty product that will change your make-up game is now on the blog! Check the link to find out more ...https://t.co/tYVDEJyAy4	London	False	False	False	55	False	142	False	98	True	True	21177938	False	False	19	False	FF6699	http://pbs.twimg.com/profile_background_images/175714517/work.4781863.1.flat_550x550_075_f.black-and-white-highway_1_.jpg	True	https://pbs.twimg.com/profile_banners/21177938/1451403872	http://pbs.twimg.com/profile_images/702859536047153153/Kclxt_Pd_normal.jpg	ABB8C2	CC3366	E5507E	362720	True	False		False	Tue Aug 23 10:34:45 +0000 2016	0.0	False		768033730023854080				False				False	0.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	675	https://t.co/cKu3DYYTU9	3600.0	1
